Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20171017X74548,Accident,ANC18FA003,2017-10-16,"Russian Mission, AK",United States,613824N,1612644W,Unknown,Unknown,Fatal,Destroyed,Airplane,N8347Z,CESSNA,210,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's decision to continue visual flight into instrument meteorological conditions, which resulted in spatial disorientation and a subsequent loss of control.",25-09-2020
20171017X51841,Accident,CEN18LA014,2017-10-17,"Gustavus, OH",United States,412713N,0804134W,OH33,Gustavus Airport,Non-Fatal,Substantial,Airplane,N105MK,DIAMOND AIRCRAFT IND INC,DA 40,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,1.0,1.0,VMC,Unknown,"The pilots geographic disorientation while maneuvering in the airport traffic pattern in dark night conditions, which resulted in the airplane descending below a normal approach path and a collision with trees. Contributing to the accident was the pilot's lack of recent night flight experience.",25-09-2020
20171018X84308,Accident,GAA18CA024,2017-10-17,"Old Bridge, NJ",United States,401952N,0742041W,3N6,OLD BRIDGE,Non-Fatal,Substantial,Airplane,N6384D,CESSNA,172,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilots failure to maintain directional control during the landing roll.
",25-09-2020
20171018X01510,Accident,CEN18LA015,2017-10-18,"Willmar, MN",United States,045636N,0095746W,BDH,Willmar Municipal Airport,Non-Fatal,Substantial,Airplane,N50609,CESSNA,150J,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,1.0,0.0,1.0,VMC,Unknown,"The pilots improper conduct of the soft-field takeoff, which led to his failure to attain adequate airspeed, and the flight instructors subsequent improper landing flare, which resulted in a hard, forced landing.",25-09-2020
20171018X34200,Accident,ERA18LA010,2017-10-18,"Manteo, NC",United States,355523N,0754145W,MQI,Dare County Regional,Non-Fatal,Substantial,Airplane,N400LE,BEECH,A24,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,1.0,1.0,0.0,VMC,Unknown,"The failure of maintenance personnel to properly secure wiring during an electrical component installation, which resulted in arcing and smoke in the cockpit. Contributing to the outcome was the flight instructor's failure to attain a proper descent rate during the forced landing.
",03-12-2020
20171018X84140,Accident,ERA18LA011,2017-10-18,"St. Petersburg, FL",United States,027457N,0823911W,SPG,ALBERT WHITTED,Non-Fatal,Substantial,Airplane,N900CR,CESSNA,402,No,2.0,Reciprocating,135,NSCH,Unknown,NOBLE AIR CHARTER INC,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's mismanagement of the onboard fuel, which resulted in fuel starvation, a total loss of power to both engines, and a subsequent forced landing. ",27-05-2021
20171019X83818,Accident,GAA18CA015,2017-10-18,"Sidney, NY",United States,421819N,0752432W,N23,SIDNEY MUNI,Non-Fatal,Substantial,Airplane,N37TP,THOMAS G PARKHURST,KITFOX IV,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's exceedance of the airplanes critical angle of attack following a loss of ground reference during landing in glaring sun conditions, which resulted in an aerodynamic stall/spin.",25-09-2020
20171019X70539,Accident,WPR18FA011,2017-10-19,"Bowie, AZ",United States,032227N,1093358W,Unknown,Unknown,Fatal,Substantial,Airplane,N259L,Peterson Lancair,Legacy,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,An in-flight loss of control due to a bird strike.,25-09-2020
20171023X45710,Accident,CEN18LA017,2017-10-19,"Port Mansfield, TX",United States,263337N,0972621W,T05,Charles R Johnson Airport,Non-Fatal,Substantial,Airplane,N633CB,PIPER,PA 32RT-300T,No,1.0,Reciprocating,091,Unknown,Personal,Pilot,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots improper landing flare, which led to a hard landing and the subsequent collapse of the nosewheel landing gear due to the overstress failure of the nosewheel landing gear trunnion casting.",25-09-2020
20171020X15857,Accident,GAA18CA017,2017-10-20,"Farmville, VA",United States,372122N,0782619W,FVX,FARMVILLE RGNL,Non-Fatal,Substantial,Airplane,N27KJ,STAUDACHER JON,S 600F,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,1.0,0.0,VMC,Unknown,"The pilots failure to see and avoid the other airplane landing in the opposite direction on the runway. Contributing to the accident was the pilots failure to use the correct runway call sign in his radio communications.  
",25-09-2020
20171021X11648,Accident,WPR18LA012,2017-10-21,"San Carlos, CA",United States,373057N,1221513W,SQL,SAN CARLOS,Non-Fatal,Substantial,Airplane,N3636E,CIRRUS DESIGN CORP,SR22T,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's failure to follow the Before-Takeoff checklist and properly set the flaps before takeoff, which altered the airplanes flight characteristics, and the pilots failure to recognize the problem and abort the takeoff in a timely manner, which resulted in a runway overrun. Contributing to the accident was the pilots lack of experience in the high-performance airplane.",25-09-2020
20171021X33005,Accident,WPR18FA013,2017-10-21,"Four Corners, CA",United States,325636N,1164552W,Unknown,Unknown,Fatal,Destroyed,Airplane,N414MT,Flugzeugproduktions-und Vertri,EA 300/L,No,1.0,Reciprocating,091,Unknown,Instructional,California Extreme Adventures LLC.,2.0,0.0,0.0,0.0,VMC,Unknown,"Collision with terrain after the pilot was unable to regain airplane control during an aerobatic maneuver. Contributing to the accident was the operator's failure to provide effective internal oversight to identify and prohibit exceedance of the airplanes' performance parameters, and the lack of regulatory framework available to oversee and regulate such flight operations.",25-09-2020
20171022X04025,Accident,WPR18LA014,2017-10-21,"Maricopa, AZ",United States,003338N,0112826W,2AZ4,Millar Airport,Non-Fatal,Substantial,Airplane,N9239L,AMERICAN AVIATION,AA 1A,No,,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,2.0,0.0,VMC,Unknown,"The pilots failure to see and avoid unmarked power lines during the approach to land. ",05-05-2021
20171022X15558,Accident,ANC18LA005,2017-10-21,"Anchorage, AK",United States,061104N,0015007W,ANC,TED STEVENS ANCHORAGE INTL,Non-Fatal,Substantial,Airplane,N363JH,RAYTHEON AIRCRAFT COMPANY,B200,No,2.0,Turbo Prop,135,NSCH,Unknown,"Bering Air, Inc.",0.0,0.0,0.0,4.0,VMC,Unknown,"The pilot's failure to extend the landing gear before landing, which resulted in a gear-up landing. Contributing to the accident was the pilot's fatigue and complacency.",25-09-2020
20171022X92050,Accident,GAA18CA027,2017-10-21,"New Bern, NC",United States,035425N,0077233W,EWN,COASTAL CAROLINA REGIONAL,Non-Fatal,Substantial,Airplane,N72552,CESSNA,120,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots improper landing flare and subsequent failure to maintain directional control during landing.
",25-09-2020
20171024X22615,Accident,GAA18CA025,2017-10-21,"Gerlach, NV",United States,404542N,1191243W,88NV,BLACK ROCK CITY,Non-Fatal,Substantial,Airplane,N7589E,CHAMPION,7GC,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's incorrect pitch control during the landing roll in shifting wind conditions, which resulted in a nose-over.",25-09-2020
20171022X22246,Accident,GAA18CA022,2017-10-22,"Williamsport, PA",United States,411421N,0765550W,IPT,WILLIAMSPORT RGNL,Non-Fatal,Substantial,Airplane,N337AM,AVIAT AIRCRAFT INC,A1,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to verify that the parking brake was disengaged before landing, which resulted in a runway excursion.
",25-09-2020
20171022X74256,Accident,GAA18CA018,2017-10-22,"Salinas, CA",United States,363945N,1213649W,SNS,SALINAS MUNI,Non-Fatal,Substantial,Airplane,N83512,AERONCA,7DC,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during landing with a tailwind.
",25-09-2020
20171023X81254,Accident,GAA18CA020,2017-10-22,"Pottsville, PA",United States,404219N,0762239W,ZER,SCHUYLKILL COUNTY /JOE ZERBEY,Non-Fatal,Substantial,Airplane,N22092,CESSNA,150,No,1.0,Reciprocating,091,Unknown,Personal,POCONO MOUNTAINS FLYING CLUB INC,0.0,0.0,0.0,2.0,VMC,Unknown,"The failure of the right rudder cable and subsequent loss of directional control during landing.
",25-09-2020
20171023X93558,Accident,GAA18CA019,2017-10-22,"Dayton, OH",United States,394128N,0835931W,I19,GREENE COUNTY-LEWIS A JACKSON,Non-Fatal,Substantial,Airplane,N7GL,GREAT LAKES,2T 1A 2,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll in gusting wind conditions. 
",25-09-2020
20171026X14440,Accident,CEN18CA021,2017-10-23,"Eagle, CO",United States,039388N,1065649W,EGE,EAGLE COUNTY RGNL,Non-Fatal,Substantial,Airplane,N5129C,CESSNA,T210N,No,,Unknown,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots inadequate preflight fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.",25-09-2020
20171024X15807,Accident,CEN18LA019,2017-10-24,"Olton, TX",United States,341119N,0102149W,Unknown,Unknown,Non-Fatal,Destroyed,Airplane,N502G,AIR TRACTOR INC,AT 502B,No,1.0,Turbo Prop,137,Unknown,Aerial Application,King Ag Aviation Inc,0.0,0.0,1.0,0.0,VMC,Unknown,"The pilot's improper decision to execute a tight turnaround with excessive flap extension during low-altitude agricultural operations, which resulted in an aerodynamic stall with insufficient altitude to recover.",25-09-2020
20171024X93521,Accident,GAA18CA023,2017-10-24,"Tacoma, WA",United States,047165N,1223441W,TIW,TACOMA NARROWS,Non-Fatal,Substantial,Airplane,N19EC,CESSNA,A185,No,1.0,Reciprocating,091,Unknown,Personal,BLUE SKIES AVIATION LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots loss of directional control during the landing roll. 
",25-09-2020
20171025X14620,Accident,WPR18LA015,2017-10-24,"Tracy, CA",United States,037490N,1212723W,Unknown,Delta Strip,Non-Fatal,Substantial,Airplane,N8494K,SCHWEIZER AIRCRAFT CORP,G 164B,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain directional control of the airplane during the landing roll.,25-09-2020
20171026X85022,Accident,GAA18CA028,2017-10-26,"Lewiston, ID",United States,462228N,0117055W,LWS,LEWISTON-NEZ PERCE COUNTY,Non-Fatal,Substantial,Airplane,N927D,STINSON,108,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll. Contributing to the accident was the pilots failure to obtain appropriate training in the airplane before flying solo.
",25-09-2020
20171030X43813,Accident,GAA18CA035,2017-10-27,"Tallahassee, FL",United States,302348N,0084213W,TLH,TALLAHASSEE INTL,Non-Fatal,Substantial,Airplane,N211W,SMITH,AEROSTAR 600A,No,2.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Unknown,The pilot's incorrect pitch control and premature landing gear retraction during the initial climb.,25-09-2020
20171030X93600,Accident,GAA18CA032,2017-10-27,"West Seneca, NY",United States,425143N,0078430W,9G0,BUFFALO AIRFIELD,Non-Fatal,Substantial,Airplane,N4509F,PIPER,PA28,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,The airplane's collision with a deer during the landing roll.,25-09-2020
20171030X65427,Accident,WPR18LA022,2017-10-28,"Mount Vernon, WA",United States,048288N,1222511W,BVS,SKAGIT RGNL,Non-Fatal,Substantial,Airplane,N6582P,CESSNA,P210N,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Unknown,"The failure of the right main landing gear (MLG) down-lock mechanism due to an out-of-tolerance down-lock hook, which resulted in the collapse of the right MLG during the landing roll.",25-09-2020
20171109X83610,Accident,WPR18CA028,2017-10-28,"Chandler, AZ",United States,331551N,1114912W,CHD,Chandler Municipal,Non-Fatal,Substantial,Airplane,N651P,STILL MICHAEL J,TITAN T-51,Yes,1.0,Reciprocating,091,Unknown,Personal,Michael J Still,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadvertent contact with the engine control unit toggle switch during flight, which resulted in the engine shutting down.",25-09-2020
20171120X80151,Accident,GAA18CA052,2017-10-28,"Skwentna, AK",United States,615035N,0151636W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N2661Q,CESSNA,182,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots decision to land on an unimproved snow-covered airstrip, which resulted in the airplane coming to rest inverted.
",25-09-2020
20171030X25446,Accident,WPR18LA020,2017-10-30,"Port Townsend, WA",United States,048259N,1224748W,0S9,Port Townsend Intl Airport,Non-Fatal,Substantial,Airplane,N72339,Cessna,140,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,"A total loss of engine power for undetermined reasons. ",19-11-2020
20171031X04749,Accident,ANC18LA006,2017-10-30,"Dawsonville, GA",United States,034264N,0841036W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N4213F,PIPER,PA 32R-300,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,1.0,0.0,VMC,Unknown,"The failure of the pilot, who was not a certified mechanic, to tighten the B-nut on a remotely mounted oil filter line, which resulted in oil exhaustion, a total loss of oil pressure, and a subsequent total loss of engine power.",25-09-2020
20171031X10251,Accident,WPR18LA021,2017-10-30,"Selma, CA",United States,363421N,1194517W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N88MV,METCALFE ROBERT B,VANS RV 6,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to properly secure an alternator ground cable swage that led to problems with the electrical system and/or electronic engine controls, which resulted in a total loss of engine power.",25-09-2020
20171031X10138,Accident,ERA18FA012,2017-10-31,"Whiteville, NC",United States,341550N,0784337W,CPC,COLUMBUS COUNTY MUNI,Fatal,Substantial,Airplane,N293GC,BEECH,35C33,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's mismanagement of the available fuel, which resulted in a total loss of engine power due to fuel starvation, and his delayed reaction to the loss of engine power, which led to impact with trees as he was attempting to switch fuel tanks. Contributing to the accident was pilot's decision to operate the airplane with a malfunctioning fuel quantity indication system.",25-09-2020
20171103X74838,Accident,ERA18LA023,2017-11-02,"Montague, MA",United States,423539N,0723129W,0B5,Turners Falls Airport,Non-Fatal,Substantial,Airplane,N3512L,GREAT LAKES,2T1A,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control during the attempted takeoff, which resulted in a runway excursion.",25-09-2020
20171128X72916,Accident,WPR18LA039,2017-11-02,"Redding, CA",United States,403032N,1221736W,KRDD,Redding Municipal Airport,Non-Fatal,Substantial,Airplane,N2103T,CESSNA,172R,No,1.0,Reciprocating,091,Unknown,Instructional,IASCO FLIGHT TRAINING INC,0.0,0.0,0.0,3.0,VMC,Unknown,"The fatigue separation of the crankshaft due to a fatigue fracture, which resulted in a total loss of engine power and a subsequent off-airport landing and impact with a fence. ",06-05-2021
20171103X03137,Accident,WPR18LA023,2017-11-03,"Las Vegas, NV",United States,361238N,1151140W,VGT,NORTH LAS VEGAS,Non-Fatal,Substantial,Airplane,N9628R,BEECH,B95,No,2.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,"The flight instructors inadequate preflight fuel planning, which resulted in fuel exhaustion, a total loss of power to both engines, and a subsequent forced landing. ",05-05-2021
20171103X42143,Accident,WPR18FA026,2017-11-03,"Murphy, ID",United States,424742N,1164635W,Unknown,PVT Airstrip,Fatal,Substantial,Airplane,N4393Z,PIPER,PA 18-150,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,1.0,0.0,VMC,Unknown,Failure of the left aileron control cable that resulted in a loss of aircraft control during takeoff. Contributing to the accident was inadequate maintenance inspections to the aileron cable connections.,03-12-2020
20171106X72432,Accident,ERA18LA019,2017-11-03,"Erwinna, PA",United States,402859N,0007561W,9N1,VANSANT,Non-Fatal,Substantial,Airplane,N21EM,MAURER ELMO A,V STAR SA900,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,1.0,0.0,VMC,Unknown,The pilot's failure to maintain airplane control during landing.,25-09-2020
20171104X12527,Accident,CEN18FA023,2017-11-04,"Alva, OK",United States,364716N,0984014W,AVK,ALVA RGNL,Fatal,Destroyed,Airplane,N777PH,BEECH,V35B,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,"The flight instructor's and pilot's failure to recognize that a high descent rate had developed on short final, likely due to their distraction by an open engine cowling, and the unexpected strong pitch-down force during flap extension due to the installation in the airplane of a Short Takeoff and Landing system.",25-09-2020
20171106X75233,Accident,CEN18FA024,2017-11-04,"Hatch, NM",United States,323959N,1071252W,E05,Hatch Municipal Airport,Fatal,Substantial,Airplane,N251CH,CESSNA,172N,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,4.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain airspeed during the initial climb after takeoff, which resulted in the airplane exceeding its critical angle of attack and a subsequent aerodynamic stall/spin.",25-09-2020
